"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Crinoidea&interval=ordovician,devonian"
"Access Time","Wed 2018-03-07 13:59:17 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Crinoidea"
"","interval","ordovician,devonian"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.412"
"Records Found","5491"
"Records Returned","5491"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"279692","occ","","","24968","Dimerocrinites (Dimerocrinites) sculptus","species","31616","species not entered","Dimerocrinites","genus","31616","Telychian","","438.5","433.4","4379"
"279693","occ","","","24968","Eucalyptocrinites cf. ornatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Telychian","","438.5","433.4","4379"
"279694","occ","","","24968","Allocrinus cf. subglobosus","species","31691","species not entered","Allocrinus","genus","31691","Telychian","","438.5","433.4","4379"
"279695","occ","","","24968","Macrostylocrinus vermiculatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","","438.5","433.4","4379"
"279696","occ","","","24968","Macrostylocrinus compressus","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","","438.5","433.4","4379"
"279697","occ","","","24968","Siphonocrinus nobilis","species","31667","species not entered","Siphonocrinus","genus","31667","Telychian","","438.5","433.4","4379"
"279698","occ","","","24968","Marsupiocrinus (Amarsupiocrinus) primaevus","species","31795","species not entered","Marsupiocrinus","genus","31795","Telychian","","438.5","433.4","4379"
"279699","occ","","","24968","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Telychian","","438.5","433.4","4379"
"279701","occ","","","26716","Dimerocrinites (Dimerocrinites) pentangularis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","Ludlow","433.4","423","4379"
"279702","occ","","","26716","Eucalyptocrinites sp.","genus","31761","","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"279703","occ","","","26716","Lyriocrinus sp.","genus","31633","","Lyriocrinus","genus","31633","Wenlock","Ludlow","433.4","423","4379"
"279704","occ","","","26716","Calliocrinus sp.","genus","31718","","Calliocrinus","genus","31718","Wenlock","Ludlow","433.4","423","4379"
"279705","occ","","","26716","Melocrinites sp.","genus","31798","","Melocrinites","genus","31798","Wenlock","Ludlow","433.4","423","4379"
"279706","occ","","","26716","Crotalocrinites sp.","genus","32120","","Crotalocrinites","genus","32120","Wenlock","Ludlow","433.4","423","4379"
"279708","occ","","","26716","Lecanocrinus sp.","genus","32499","","Lecanocrinus","genus","32499","Wenlock","Ludlow","433.4","423","4379"
"279729","occ","","","26717","Marsupiocrinus (Amarsupiocrinus) primaevus","species","31795","species not entered","Marsupiocrinus","genus","31795","Telychian","","438.5","433.4","4379"
"279730","occ","","","26717","Manticrinus n. sp. sp.","genus","31793","","Manticrinus","genus","31793","Telychian","","438.5","433.4","4379"
"279731","occ","","","26717","Eucalyptocrinites depressus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Telychian","","438.5","433.4","4379"
"279732","occ","","","26717","Eucalyptocrinites cf. ornatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Telychian","","438.5","433.4","4379"
"279733","occ","","","26717","Periechocrinus sp.","genus","31819","","Periechocrinus","genus","31819","Telychian","","438.5","433.4","4379"
"279734","occ","","","26717","Dimerocrinites sp.","genus","31616","","Dimerocrinites","genus","31616","Telychian","","438.5","433.4","4379"
"279735","occ","","","26717","Macrostylocrinus sp.","genus","31790","","Macrostylocrinus","genus","31790","Telychian","","438.5","433.4","4379"
"279770","occ","","","26720","Marsupiocrinus (Amarsupiocrinus) primaevus","species","31795","species not entered","Marsupiocrinus","genus","31795","Telychian","Sheinwoodian","438.5","430.5","4379"
"279771","occ","","","26720","Luxocrinus simplex","species","31632","species not entered","Luxocrinus","genus","31632","Telychian","Sheinwoodian","438.5","430.5","4379"
"279772","occ","","","26720","Thomasocrinus cylindrica","species","31864","species not entered","Thomasocrinus","genus","31864","Telychian","Sheinwoodian","438.5","430.5","4379"
"279773","occ","","","26720","Macrostylocrinus sp.","genus","31790","","Macrostylocrinus","genus","31790","Telychian","Sheinwoodian","438.5","430.5","4379"
"279774","occ","","","26720","Eucalyptocrinites sp.","genus","31761","","Eucalyptocrinites","genus","31761","Telychian","Sheinwoodian","438.5","430.5","4379"
"279775","occ","","","26720","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Telychian","Sheinwoodian","438.5","430.5","4379"
"280110","occ","","","26763","Bolicrinus deflatus","species","31713","species not entered","Bolicrinus","genus","31713","Telychian","","438.5","433.4","4379"
"280111","occ","","","26763","Bolicrinus globosus","species","31713","species not entered","Bolicrinus","genus","31713","Telychian","","438.5","433.4","4379"
"280112","occ","","","26763","Bolicrinus sp.","genus","31713","","Bolicrinus","genus","31713","Telychian","","438.5","433.4","4379"
"280113","occ","","","26763","Theleproktocrinus davidsoni","species","31863","species not entered","Theleproktocrinus","genus","31863","Telychian","","438.5","433.4","4379"
"280114","occ","","","26763","Archaeocalyptocrinus nodosus","species","31700","species not entered","Archaeocalyptocrinus","genus","31700","Telychian","","438.5","433.4","4379"
"280115","occ","","","26763","Archaeocalyptocrinus iowensis","species","31700","species not entered","Archaeocalyptocrinus","genus","31700","Telychian","","438.5","433.4","4379"
"280116","occ","","","26763","Lampterocrinus sp.","genus","31630","","Lampterocrinus","genus","31630","Telychian","","438.5","433.4","4379"
"280117","occ","","","26763","Macrostylocrinus informal sp. C Witzke and Strimple","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","","438.5","433.4","4379"
"280118","occ","","","26763","Macrostylocrinus informal sp. D Witzke and Strimple","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","","438.5","433.4","4379"
"280119","occ","","","26763","Macrostylocrinus informal sp. E Witzke and Strimple","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","","438.5","433.4","4379"
"280120","occ","","","26763","Macrostylocrinus cf. obpyramidalis","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","","438.5","433.4","4379"
"280121","occ","","","26763","Marsupiocrinus (Amarsupiocrinus) primaevus","species","31795","species not entered","Marsupiocrinus","genus","31795","Telychian","","438.5","433.4","4379"
"280124","occ","","","26763","Dimerocrinites (Eudimerocrinites) sp.","subgenus","31616","obsolete variant of","Dimerocrinites","genus","31616","Telychian","","438.5","433.4","4379"
"280125","occ","","","26763","Cytocrinus sp.","genus","31746","","Cytocrinus","genus","31746","Telychian","","438.5","433.4","4379"
"280126","occ","","","26763","Thomasocrinus sp.","genus","31864","","Thomasocrinus","genus","31864","Telychian","","438.5","433.4","4379"
"280127","occ","","","26763","Allocrinus cf. subglobosus","species","31691","species not entered","Allocrinus","genus","31691","Telychian","","438.5","433.4","4379"
"280128","occ","","","26763","Crotalocrinites sp.","genus","32120","","Crotalocrinites","genus","32120","Telychian","","438.5","433.4","4379"
"280129","occ","","","26763","Manicrinus informal sp. 2","species","32239","species not entered","Manicrinus","genus","32239","Telychian","","438.5","433.4","4379"
"280130","occ","","","26763","Cyathocrinites (Rugosocyathocrinites) sp.","subgenus","32125","obsolete variant of","Cyathocrinites","genus","32125","Telychian","","438.5","433.4","4379"
"280208","occ","","","26768","Luxocrinus simplex","species","31632","species not entered","Luxocrinus","genus","31632","Telychian","Sheinwoodian","438.5","430.5","4379"
"280209","occ","","","26768","Marsupiocrinus (Amarsupiocrinus) primaevus","species","31795","species not entered","Marsupiocrinus","genus","31795","Telychian","Sheinwoodian","438.5","430.5","4379"
"280211","occ","","","26768","Eucalyptocrinites cf. ornatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Telychian","Sheinwoodian","438.5","430.5","4379"
"280212","occ","","","26768","Macrostylocrinus informal sp. A Witzke and Strimple","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","Sheinwoodian","438.5","430.5","4379"
"280213","occ","","","26768","Macrostylocrinus informal sp. E Witzke and Strimple","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","Sheinwoodian","438.5","430.5","4379"
"280214","occ","","","26768","Macrostylocrinus compressus","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","Sheinwoodian","438.5","430.5","4379"
"280215","occ","","","26768","Periechocrinus informal sp. B Witzke and Strimple","species","31819","species not entered","Periechocrinus","genus","31819","Telychian","Sheinwoodian","438.5","430.5","4379"
"280216","occ","","","26768","Dimerocrinites (Dimerocrinites) hopkintonensis","species","31616","species not entered","Dimerocrinites","genus","31616","Telychian","Sheinwoodian","438.5","430.5","4379"
"280217","occ","","","26768","Dimerocrinites (Dimerocrinites) sculptus","species","31616","species not entered","Dimerocrinites","genus","31616","Telychian","Sheinwoodian","438.5","430.5","4379"
"280218","occ","","","26768","Allozygocrinus dubuquensis","species","31595","species not entered","Allozygocrinus","genus","31595","Telychian","Sheinwoodian","438.5","430.5","4379"
"280219","occ","","","26768","Siphonocrinus nobilis","species","31667","species not entered","Siphonocrinus","genus","31667","Telychian","Sheinwoodian","438.5","430.5","4379"
"280220","occ","","","26768","Lyonicrinus sp.","genus","31788","","Lyonicrinus","genus","31788","Telychian","Sheinwoodian","438.5","430.5","4379"
"280221","occ","","","26768","Cyathocrinites sp.","genus","32125","","Cyathocrinites","genus","32125","Telychian","Sheinwoodian","438.5","430.5","4379"
"280259","occ","","","26769","Siphonocrinus nobilis","species","31667","species not entered","Siphonocrinus","genus","31667","Telychian","Sheinwoodian","438.5","430.5","4379"
"280260","occ","","","26769","Eucalyptocrinites cf. ornatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Telychian","Sheinwoodian","438.5","430.5","4379"
"280261","occ","","","26769","Eucalyptocrinites proboscidalis","species","31761","species not entered","Eucalyptocrinites","genus","31761","Telychian","Sheinwoodian","438.5","430.5","4379"
"280262","occ","","","26769","Eucalyptocrinites depressus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Telychian","Sheinwoodian","438.5","430.5","4379"
"280263","occ","","","26769","Dimerocrinites (Dimerocrinites) sp.","subgenus","31616","obsolete variant of","Dimerocrinites","genus","31616","Telychian","Sheinwoodian","438.5","430.5","4379"
"280264","occ","","","26769","Dimerocrinites (Dimerocrinites) sculptus","species","31616","species not entered","Dimerocrinites","genus","31616","Telychian","Sheinwoodian","438.5","430.5","4379"
"280265","occ","","","26769","Periechocrinus informal sp. B Witzke and Strimple","species","31819","species not entered","Periechocrinus","genus","31819","Telychian","Sheinwoodian","438.5","430.5","4379"
"280266","occ","","","26769","Macrostylocrinus informal sp. A Witzke and Strimple","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","Sheinwoodian","438.5","430.5","4379"
"280267","occ","","","26769","Macrostylocrinus informal sp. B Witzke and Strimple","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","Sheinwoodian","438.5","430.5","4379"
"280268","occ","","","26769","Macrostylocrinus compressus","species","31790","species not entered","Macrostylocrinus","genus","31790","Telychian","Sheinwoodian","438.5","430.5","4379"
"280270","occ","","","26769","Allocrinus cf. subglobosus","species","31691","species not entered","Allocrinus","genus","31691","Telychian","Sheinwoodian","438.5","430.5","4379"
"280271","occ","","","26769","Lecanocrinus sp.","genus","32499","","Lecanocrinus","genus","32499","Telychian","Sheinwoodian","438.5","430.5","4379"
"280272","occ","","","26769","Botryocrinus sp.","genus","32083","","Botryocrinus","genus","32083","Telychian","Sheinwoodian","438.5","430.5","4379"
"280273","occ","","","26769","Manicrinus informal sp. 1","species","32239","species not entered","Manicrinus","genus","32239","Telychian","Sheinwoodian","438.5","430.5","4379"
"280336","occ","","","26770","Crotalocrinites cora","species","32120","species not entered","Crotalocrinites","genus","32120","Wenlock","Ludlow","433.4","423","4379"
"280337","occ","","","26770","Crotalocrinites vanhornei","species","32120","species not entered","Crotalocrinites","genus","32120","Wenlock","Ludlow","433.4","423","4379"
"280338","occ","","","26770","Dimerocrinites (Dimerocrinites) pentangularis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","Ludlow","433.4","423","4379"
"280339","occ","","","26770","Dimerocrinites (Dimerocrinites) occidentalis","species","31616","species not entered","Dimerocrinites","genus","31616","Wenlock","Ludlow","433.4","423","4379"
"280340","occ","","","26770","Dimerocrinites (Dimerocrinites) sp.","subgenus","31616","obsolete variant of","Dimerocrinites","genus","31616","Wenlock","Ludlow","433.4","423","4379"
"280341","occ","","","26770","Cyphocrinus chicagoensis","species","31612","species not entered","Cyphocrinus","genus","31612","Wenlock","Ludlow","433.4","423","4379"
"280342","occ","","","26770","Gazacrinus major","species","31622","species not entered","Gazacrinus","genus","31622","Wenlock","Ludlow","433.4","423","4379"
"280343","occ","","","26770","Gazacrinus minor","species","31622","species not entered","Gazacrinus","genus","31622","Wenlock","Ludlow","433.4","423","4379"
"280344","occ","","","26770","Siphonocrinus nobilis","species","31667","species not entered","Siphonocrinus","genus","31667","Wenlock","Ludlow","433.4","423","4379"
"280345","occ","","","26770","Lyriocrinus melissa","species","31633","species not entered","Lyriocrinus","genus","31633","Wenlock","Ludlow","433.4","423","4379"
"280346","occ","","","26770","Macrostylocrinus striatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","Ludlow","433.4","423","4379"
"280347","occ","","","26770","Macrostylocrinus subglobosus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","Ludlow","433.4","423","4379"
"280348","occ","","","26770","Macrostylocrinus n. sp. sp.","genus","31790","","Macrostylocrinus","genus","31790","Wenlock","Ludlow","433.4","423","4379"
"280349","occ","","","26770","Melocrinites obpyramidalis","species","31798","species not entered","Melocrinites","genus","31798","Wenlock","Ludlow","433.4","423","4379"
"280350","occ","","","26770","Clonocrinus chicagoensis","species","31732","species not entered","Clonocrinus","genus","31732","Wenlock","Ludlow","433.4","423","4379"
"280351","occ","","","26770","Clonocrinus niagarensis","species","31732","species not entered","Clonocrinus","genus","31732","Wenlock","Ludlow","433.4","423","4379"
"280352","occ","","","26770","Clonocrinus sp.","genus","31732","","Clonocrinus","genus","31732","Wenlock","Ludlow","433.4","423","4379"
"280353","occ","","","26770","Eucalyptocrinites crassus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"280354","occ","","","26770","Eucalyptocrinites egani","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"280355","occ","","","26770","Eucalyptocrinites asper","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"280356","occ","","","26770","Eucalyptocrinites inornatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"280357","occ","","","26770","Eucalyptocrinites ornatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"280358","occ","","","26770","Eucalyptocrinites rotundus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"280359","occ","","","26770","Eucalyptocrinites depressus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"280360","occ","","","26770","Eucalyptocrinites sp.","genus","31761","","Eucalyptocrinites","genus","31761","Wenlock","Ludlow","433.4","423","4379"
"280361","occ","","","26770","Archaeocalyptocrinus obconicus","species","31700","species not entered","Archaeocalyptocrinus","genus","31700","Wenlock","Ludlow","433.4","423","4379"
"280362","occ","","","26770","Calliocrinus cornatus","species","31718","species not entered","Calliocrinus","genus","31718","Wenlock","Ludlow","433.4","423","4379"
"280364","occ","","","26770","Periechocrinus chicagoensis","species","31819","species not entered","Periechocrinus","genus","31819","Wenlock","Ludlow","433.4","423","4379"
"280365","occ","","","26770","Periechocrinus marcouanus","species","31819","species not entered","Periechocrinus","genus","31819","Wenlock","Ludlow","433.4","423","4379"
"280366","occ","","","26770","Periechocrinus necis","species","31819","species not entered","Periechocrinus","genus","31819","Wenlock","Ludlow","433.4","423","4379"
"280367","occ","","","26770","Periechocrinus infelix","species","31819","species not entered","Periechocrinus","genus","31819","Wenlock","Ludlow","433.4","423","4379"
"280368","occ","","","26770","Periechocrinus urniformis","species","31819","species not entered","Periechocrinus","genus","31819","Wenlock","Ludlow","433.4","423","4379"
"280369","occ","","","26770","Periechocrinus sp.","genus","31819","","Periechocrinus","genus","31819","Wenlock","Ludlow","433.4","423","4379"
"280370","occ","","","26770","Marsupiocrinus (Amarsupiocrinus) chicagoensis","species","31795","species not entered","Marsupiocrinus","genus","31795","Wenlock","Ludlow","433.4","423","4379"
"280372","occ","","","26770","Cytocrinus n. sp. sp.","genus","31746","","Cytocrinus","genus","31746","Wenlock","Ludlow","433.4","423","4379"
"280374","occ","","","26770","Nummicrinus waukoma","species","32509","species not entered","Nummicrinus","genus","32509","Wenlock","Ludlow","433.4","423","4379"
"280375","occ","","","26770","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Wenlock","Ludlow","433.4","423","4379"
"280402","occ","","","26770","Lecanocrinus sp.","genus","32499","","Lecanocrinus","genus","32499","Wenlock","Ludlow","433.4","423","4379"
"280431","occ","","","26770","Calliocrinus pentangularis","species","31718","species not entered","Calliocrinus","genus","31718","Wenlock","Ludlow","433.4","423","4379"
"280432","occ","","","26770","Calliocrinus sp.","genus","31718","","Calliocrinus","genus","31718","Wenlock","Ludlow","433.4","423","4379"
"280438","occ","","","26771","Acacocrinus americanus","species","31685","species not entered","Acacocrinus","genus","31685","Wenlock","","433.4","427.4","4379"
"280439","occ","","","26771","Alisocrinus aureatus","species","31690","species not entered","Alisocrinus","genus","31690","Wenlock","","433.4","427.4","4379"
"280440","occ","","","26771","Alisocrinus caleyi","species","31690","species not entered","Alisocrinus","genus","31690","Wenlock","","433.4","427.4","4379"
"280441","occ","","","26771","Alisocrinus laevis","species","31690","species not entered","Alisocrinus","genus","31690","Wenlock","","433.4","427.4","4379"
"280442","occ","","","26771","Allocrinus benedicti","species","31691","species not entered","Allocrinus","genus","31691","Wenlock","","433.4","427.4","4379"
"280443","occ","","","26771","Brahmacrinus elongatus","species","31715","species not entered","Brahmacrinus","genus","31715","Wenlock","","433.4","427.4","4379"
"280444","occ","","","26771","Calliocrinus beachleri","species","31718","species not entered","Calliocrinus","genus","31718","Wenlock","","433.4","427.4","4379"
"280445","occ","","","26771","Calliocrinus sp.","genus","31718","","Calliocrinus","genus","31718","Wenlock","","433.4","427.4","4379"
"280447","occ","","","26771","Ctenocrinus granulosus","species","31740","species not entered","Ctenocrinus","genus","31740","Wenlock","","433.4","427.4","4379"
"280448","occ","","","26771","Cylicocrinus canaliculatus","species","31743","species not entered","Cylicocrinus","genus","31743","Wenlock","","433.4","427.4","4379"
"280449","occ","","","26771","Cylicocrinus indianensis","species","31743","species not entered","Cylicocrinus","genus","31743","Wenlock","","433.4","427.4","4379"
"280450","occ","","","26771","Cylicocrinus spinosus","species","31743","species not entered","Cylicocrinus","genus","31743","Wenlock","","433.4","427.4","4379"
"280451","occ","","","26771","Cyphocrinus gorbyi","species","31612","species not entered","Cyphocrinus","genus","31612","Wenlock","","433.4","427.4","4379"
"280452","occ","","","26771","Cytocrinus n. sp. sp.","genus","31746","","Cytocrinus","genus","31746","Wenlock","","433.4","427.4","4379"
"280453","occ","","","26771","Desmidocrinus dubius","species","31747","species not entered","Desmidocrinus","genus","31747","Wenlock","","433.4","427.4","4379"
"280454","occ","","","26771","Desmidocrinus laurelianus","species","31747","species not entered","Desmidocrinus","genus","31747","Wenlock","","433.4","427.4","4379"
"280455","occ","","","26771","Emperocrinus indianensis","species","31618","species not entered","Emperocrinus","genus","31618","Wenlock","","433.4","427.4","4379"
"280456","occ","","","26771","Eucalyptocrinites sp.","genus","31761","","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4379"
"280457","occ","","","26771","Gazacrinus depressus","species","31622","species not entered","Gazacrinus","genus","31622","Wenlock","","433.4","427.4","4379"
"280458","occ","","","26771","Gazacrinus inornatus","species","31622","species not entered","Gazacrinus","genus","31622","Wenlock","","433.4","427.4","4379"
"280459","occ","","","26771","Gazacrinus magnus","species","31622","species not entered","Gazacrinus","genus","31622","Wenlock","","433.4","427.4","4379"
"280460","occ","","","26771","Gazacrinus ventricosus","species","31622","species not entered","Gazacrinus","genus","31622","Wenlock","","433.4","427.4","4379"
"280462","occ","","","26771","Laurelocrinus gibbosus","species","31784","species not entered","Laurelocrinus","genus","31784","Wenlock","","433.4","427.4","4379"
"280463","occ","","","26771","Laurelocrinus paulensis","species","31784","species not entered","Laurelocrinus","genus","31784","Wenlock","","433.4","427.4","4379"
"280464","occ","","","26771","Laurelocrinus spinoradialis","species","31784","species not entered","Laurelocrinus","genus","31784","Wenlock","","433.4","427.4","4379"
"280465","occ","","","26771","Laurelocrinus wilsoni","species","31784","species not entered","Laurelocrinus","genus","31784","Wenlock","","433.4","427.4","4379"
"280466","occ","","","26771","Marsupiocrinus (Amarsupiocrinus) laurelensis","species","31795","species not entered","Marsupiocrinus","genus","31795","Wenlock","","433.4","427.4","4379"
"280467","occ","","","26771","Marsupiocrinus (Amarsupiocrinus) pauciornatus","species","31795","species not entered","Marsupiocrinus","genus","31795","Wenlock","","433.4","427.4","4379"
"280468","occ","","","26771","Marsupiocrinus (Marsupiocrinus) sp.","subgenus","31795","obsolete variant of","Marsupiocrinus","genus","31795","Wenlock","","433.4","427.4","4379"
"280469","occ","","","26771","Marsupiocrinus ? turbinatus","species","31795","species not entered","Marsupiocrinus","genus","31795","Wenlock","","433.4","427.4","4379"
"280470","occ","","","26771","Melocrinites aequalis","species","31798","species not entered","Melocrinites","genus","31798","Wenlock","","433.4","427.4","4379"
"280471","occ","","","26771","Melocrinites oblongus","species","31798","species not entered","Melocrinites","genus","31798","Wenlock","","433.4","427.4","4379"
"280472","occ","","","26771","Paragazacrinus rotundus","species","31645","species not entered","Paragazacrinus","genus","31645","Wenlock","","433.4","427.4","4379"
"280473","occ","","","26771","Patelliocrinus indianensis","species","31818","species not entered","Patelliocrinus","genus","31818","Wenlock","","433.4","427.4","4379"
"280474","occ","","","26771","Patelliocrinus laevis","species","31818","species not entered","Patelliocrinus","genus","31818","Wenlock","","433.4","427.4","4379"
"280475","occ","","","26771","Patelliocrinus ornatus","species","31818","species not entered","Patelliocrinus","genus","31818","Wenlock","","433.4","427.4","4379"
"280476","occ","","","26771","Patelliocrinus rugosus","species","31818","species not entered","Patelliocrinus","genus","31818","Wenlock","","433.4","427.4","4379"
"280477","occ","","","26771","Patelliocrinidae informal indet. 1","species","86730","species not entered","Patelliocrinidae","family","86730","Wenlock","","433.4","427.4","4379"
"280478","occ","","","26771","Patelliocrinidae informal indet. 2","species","86730","species not entered","Patelliocrinidae","family","86730","Wenlock","","433.4","427.4","4379"
"280479","occ","","","26771","Paulocrinus biturbinatus","species","31647","species not entered","Paulocrinus","genus","31647","Wenlock","","433.4","427.4","4379"
"280480","occ","","","26771","Periechocrinus umbrosus","species","31819","species not entered","Periechocrinus","genus","31819","Wenlock","","433.4","427.4","4379"
"280482","occ","","","26771","Stiptocrinus benedicti","species","31851","species not entered","Stiptocrinus","genus","31851","Wenlock","","433.4","427.4","4379"
"280483","occ","","","26771","Stiptocrinus howardi","species","31851","species not entered","Stiptocrinus","genus","31851","Wenlock","","433.4","427.4","4379"
"280484","occ","","","26771","Stiptocrinus ornatus","species","31851","species not entered","Stiptocrinus","genus","31851","Wenlock","","433.4","427.4","4379"
"280485","occ","","","26771","Stiptocrinus sp.","genus","31851","","Stiptocrinus","genus","31851","Wenlock","","433.4","427.4","4379"
"280486","occ","","","26771","Wilsonicrinus discoideus","species","31676","species not entered","Wilsonicrinus","genus","31676","Wenlock","","433.4","427.4","4379"
"280487","occ","","","26771","Cyathocrinites (Conicocyathocrinites) wilsoni","species","32125","species not entered","Cyathocrinites","genus","32125","Wenlock","","433.4","427.4","4379"
"280488","occ","","","26771","Cyathocrinites (Rugosocyathocrinites) striatissimus","species","32125","species not entered","Cyathocrinites","genus","32125","Wenlock","","433.4","427.4","4379"
"280489","occ","","","26771","Eoparisocrinus siluricus","species","32153","species not entered","Eoparisocrinus","genus","32153","Wenlock","","433.4","427.4","4379"
"280491","occ","","","26771","Myelodactylus ammonis","species","31954","species not entered","Myelodactylus","genus","31954","Wenlock","","433.4","427.4","4379"
"280492","occ","","","26771","Myelodactylus convolutus","species","31954","species not entered","Myelodactylus","genus","31954","Wenlock","","433.4","427.4","4379"
"280493","occ","","","26771","Pisocrinus campana","species","120386","","Pisocrinus campana","species","120386","Wenlock","","433.4","427.4","4379"
"280494","occ","","","26771","Pisocrinus gemmiformis","species","31972","species not entered","Pisocrinus","genus","31972","Wenlock","","433.4","427.4","4379"
"280495","occ","","","26771","Anisocrinus laurelensis","species","32478","species not entered","Anisocrinus","genus","32478","Wenlock","","433.4","427.4","4379"
"280496","occ","","","26771","Asaphocrinus minor","species","32481","species not entered","Asaphocrinus","genus","32481","Wenlock","","433.4","427.4","4379"
"280498","occ","","","26771","Lecanocrinus (Lecanocrinus) elongatus","species","32499","species not entered","Lecanocrinus","genus","32499","Wenlock","","433.4","427.4","4379"
"280499","occ","","","26771","Pycnosaccus laurelensis","species","32522","species not entered","Pycnosaccus","genus","32522","Wenlock","","433.4","427.4","4379"
"280501","occ","","","26771","Dimerocrinites sp.","genus","31616","","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4379"
"280502","occ","","","26771","Macrostylocrinus sp.","genus","31790","","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4379"
"280503","occ","","","26771","Calceocrinus sp.","genus","31891","","Calceocrinus","genus","31891","Wenlock","","433.4","427.4","4379"
"280504","occ","","","26771","Thalamocrinus sp.","genus","32421","","Thalamocrinus","genus","32421","Wenlock","","433.4","427.4","4379"
"280505","occ","","","26771","Cyathocrinites sp.","genus","32125","","Cyathocrinites","genus","32125","Wenlock","","433.4","427.4","4379"
"280516","occ","","","26772","Eucalyptocrinites spp.","genus","31761","","Eucalyptocrinites","genus","31761","Pridoli","","423","419.2","4379"
"280517","occ","","","26772","Scyphocrinites spp.","genus","31844","","Scyphocrinites","genus","31844","Pridoli","","423","419.2","4379"
"280518","occ","","","26772","Marsupiocrinus spp.","genus","31795","","Marsupiocrinus","genus","31795","Pridoli","","423","419.2","4379"
"280519","occ","","","26772","Stiptocrinus sp.","genus","31851","","Stiptocrinus","genus","31851","Pridoli","","423","419.2","4379"
"280520","occ","","","26772","Hexacrinites sp.","genus","31775","","Hexacrinites","genus","31775","Pridoli","","423","419.2","4379"
"280521","occ","","","26772","Lampterocrinus sp.","genus","31630","","Lampterocrinus","genus","31630","Pridoli","","423","419.2","4379"
"280522","occ","","","26772","Lecanocrinus spp.","genus","32499","","Lecanocrinus","genus","32499","Pridoli","","423","419.2","4379"
"280523","occ","","","26772","Pisocrinus spp.","genus","31972","","Pisocrinus","genus","31972","Pridoli","","423","419.2","4379"
"280529","occ","","","26773","Myelodactylus linae","species","31954","species not entered","Myelodactylus","genus","31954","Llandovery","","443.4","433.4","4379"
"280530","occ","","","26773","Euspirocrinus wolcottense","species","32164","species not entered","Euspirocrinus","genus","32164","Llandovery","","443.4","433.4","4379"
"280531","occ","","","26773","Dendrocrinus aphelos","species","32134","species not entered","Dendrocrinus","genus","32134","Llandovery","","443.4","433.4","4379"
"280532","occ","","","26773","Dendrocrinus bactronodosus","species","32134","species not entered","Dendrocrinus","genus","32134","Llandovery","","443.4","433.4","4379"
